,id,title,context,question,answers
8115,6582301-0-2,부여군,"북동쪽에서 남서쪽으로 금강이 흐르며, 비옥한 충적평야를 형성한다. 부여는 수려한 자연경관과 함께 백제 문화의 유물·유적이 산재해 있는 문화 관광지이다. 백제시대 부여의 명칭은 사비이며, 백제 성왕이 국호를 남부여(538년)로 바꾸고 웅진에서 사비로 천도한 이후 538년부터 660년까지 백제 수도였다. 매년 10월 공주시와 함께 백제문화제를 개최한다. 명소로는 백제시대 문화재인 부소산성과 백제의 별궁 연못이었던 궁남지 등이 있고, 백제문화단지가 조성되어 있다. 부여의 관북리 유적·부소산성과 능산리 고분군, 정림사지와 부여 나성의 등 4곳의 백제역사유적지구가 유네스코 세계문화유산으로 등재되었다. 군청 소재지는 부여읍이고, 행정구역은 1읍 15면이다.",부여의 군청 소재지의 이름은?,"{'text': ['부여읍'], 'answer_start': [343]}"
8120,6582301-2-2,부여군,"부여는 백제의 마지막 수도로서 이와 관련한 역사 탐방이 문화관광의 주된 자원이다. 주요 사적으로는 부여군 부여읍 동남리에 있는 부여정림사지오층석탑과 능산리고분군, 궁남지, 부소산성, 낙화암, 고란사, 무량사 등이 있다. 대표적 유물로는 국보로 지정된 백제금동대향로, 부여정림사지오층석탑 등이 있다. 국가지정문화재에는 국보 4점, 보물 16점, 사적 21곳, 무형문화재 1점, 민속자료 4점, 천연기념물 1점, 사적 및 명승 1점을 보유하고 있으며, 도지정문화재로 유형문화재 25점, 기념물 25점, 무형문화재 5점이 있다. 그 외에도 도문화재자료 40점, 군향토유족77점으로 많은 문화재가 있다. 매해 공주시와 합동으로 10월에 종합예술제인 백제문화제를 개최한다.",부여가 매해 10월에 공주시와 합동으로 여는 종합예술제는?,"{'text': ['백제문화제'], 'answer_start': [359]}"
8123,6550278-0-2,정세균,"1995년에 새정치국민회의 총재 김대중의 정계 입문 제안을 받고 1995년 김대중의 특별보좌관으로 정치에 입문했다. 1996년 제15대 국회의원에 당선된 이후 20대 국회까지 국회의원 6선까지 역임했다. 참여 정부 시절 2006년 2월부터 2007년 1월까지 산업자원부 장관을 역임했다. 대통합민주신당이 창당되기 전 열린우리당의 마지막 의장으로 활동했고, 2008년 7월 6일에 통합민주당의 대표로 선출됐다. 정세균은 2009년 7월 24일 한나라당의 미디어법 강행처리에 반발하여 당시 김형오 국회의장에게 의원직 사퇴서를 낸 뒤 원외에 머물러오다 제5회 지방 선거의 승리에 힘입어 다시 국회로 복귀했다. 하지만 그해 8월 2일에 7.28 재보궐선거에서 패배한 책임을 지고 대표직을 사퇴했다.",정세균이 참여 정부 시절 2006년부터 2007년까지 역임했던 직위는?,"{'text': ['산업자원부 장관'], 'answer_start': [145]}"
8126,6510881-0-2,사사키_도요,"겐코 원년(1331년) 고다이고 천황이 교토를 탈출해 가사기 산을 거점으로 삼아 도막운동을 일으키자, 막부군에 편성된 진압군으로 종군하였다. 주로 교토에서 사후처리를 맡았다(겐코의 난). 포박된 고다이고 천황을 황위에서 폐하고, 아노 야스코와 지구사 다다아키를 천황과 함께 오키 제도로 호송할 때, 경호역 등을 맡았다. 고다이고 천황이 유배된 후에도 가와치 국의 구스노키 마사시게(楠木正成) 등이 반 막부활동을 계속하자, 이들과 싸웠다. 호조 가문이 시모쓰케 국의 아시카가 다카우지를 파견하자, 이들과 밀약을 맺고 연대행동을 하였다. 군사적 행동에 참가했다는 행적은 없지만, 겐코 3년(1333년) 음력 5월 9일 오미 국 반바(현 마이바라 시)에서 간토로 퇴각 중인 호조 나카토키 군을 저지해 렌게지(蓮華寺)에서 432 명을 죽였다. 이때 고곤 천황과 하나조노 상황 잡아들여 그들로부터 3종의 신기를 접수했다. 아시카가 다카우지, 닛타 요시사다(新田義貞)의 활약으로 가마쿠라 막부가 멸하자, 입경해 고다이고 천황을 모셨다.","아시카가 다카우지, 닛타 요시사다의 활동으로 멸망하게 된 막부는?","{'text': ['가마쿠라 막부'], 'answer_start': [486]}"
8129,6510881-1-2,사사키_도요,"아시카가 다카우지가 천황의 친정인 겐무 신정에 반하여 정권에 참여하지 않자, 무사층의 지지가 없는 신정부에 대해 각지에서 반란이 끊이지 않는다. 겐무 2년(1335년) 시나노에서 호조 잔당세력이 호조 다카토키의 아들 호조 도키유키를 추대해 반란을 일으킨 나카센다이의 난이 일어났다. 반란세력이 가마쿠라를 공격하여 점령하자, 아시카가 다카우지를 따라 종군한다. 이에 가마쿠라를 탈환하자, 다카우지는 독자적으로 논공행상을 행사하여 도요는 가즈사와 사가미를 영지로 받았다. 이에 고다이고 천황이 다카우지 토벌령을 내려 닛타 요시사다를 총대장으로 한 토벌군이 가마쿠라로 출진하였다. 이때 겐무 정권에 반하여 독자적인 무가정권을 꾀하는 다카우지에 반기를 표했다고 한다. 다카우지가 하코네·다케노시타 전투 등에서 토벌군을 격파하고 교토로 입경해 일시 정권을 장악하지만, 오슈로부터 입경한 기타바타케 아키이에(北畠顕家) 등에 패하여 규슈로 도피하자, 도요는 다카우지를 따르지 않고 오미에 남아 있었다고 한다.",독자적으로 논공행상을 행사한 인물은?,"{'text': ['다카우지'], 'answer_start': [216]}"
8132,6510881-2-2,사사키_도요,"도요는 오미, 히다, 이즈모, 와카사, 가즈사, 셋쓰의 슈고를 역임한다. 겐무 4년/엔겐 2년(1337년) 쇼라쿠지(勝楽寺)에 성을 쌓아 이후 죽을 때까지 본거지(현 고라 정)로 삼았다. 랴쿠오 3년/엔겐 5년(1340년) 아들 사사키 히데쓰나와 함께 시라카와의 법친왕 의 어소를 태워 없애는 사건이 일어나자, 승려들이 이를 처벌해달라는 소송을 제기한다. 이에 조정은 막부에 도요를 데와 국으로, 히데쓰나는 무쓰 국으로 유배할 것을 명한다. 하지만, 막부에서 도요를 변호에 조정의 명령을 거부하였고, 결국 가즈사에 유배하기로 결정하였다. 그 후, 도요는 정계에 복귀해 막부내 여러 관직을 두루 거치며 공가들과의 교섭 등을 행했다. 쇼헤이 3년/조와 4년(1348년) 시조나와테 전투 등 남조측과의 전투에 종군했다.",도요가 아들과 함께 태워없애버린 어소의 왕은?,"{'text': ['법친왕'], 'answer_start': [147]}"
8135,6510881-3-2,사사키_도요,"아시카가 막부의 정무는 쇼군 아시카가 다카우지와 아시카가 가문의 집사 고 모로나오(高師直)의 반 다다요시 세력과 동생 아시카가 다다요시(足利直義)의 다다요시 세력이 행하는 이원정치체제였지만, 양자간의 불협화음이 발생하여 1350년부터 간노 연간 간노의 소란이라는 내부 항쟁으로 발전하였다. 도요는 쇼군 다카우지 측에 속했지만, 남조에 투항해 세를 불린 다다요시 측이 득세하자, 다카우지에 남조와 화친해 고무라카미 천황으로부터 다다요시 추토령을 받아내라고 진언한다. 다카우지는 이를 수락하여 쇼헤이 일통(正平一統)을 이끌었으며, 다다요시를 가마쿠라에 유폐시킨다. 쇼헤이 일통후, 북조의 상황이 남조에 잡혀가자, 이를 파기하고 고코곤 천황(後光厳天皇)을 옹립해 다시 북조를 부활시켜 쇼군의 권력을 강화했다. 엔분 3년/쇼헤이 13년(1358년) 다카우지가 죽자, 2대 쇼군 아시카가 요시아키라를 보좌해 만도코로 집사 등에 역임, 막부내의 슈고 다이묘들간의 항쟁을 조정하는 한편, 막부 집사(후의 관령직)의 호소카와 기요우지와 시바 다카쓰네, 요시유키 부자의 실각에 적극 관여한다. 또, 남조와의 교섭에도 임했으며, 조지 6년/쇼헤이 22년(1367년) 간토 통치를 위해 두었던 가마쿠라 부의 수장 가마쿠라 구보 아시카가 모토우지가 죽자, 사후처리를 위해 파견되어 뒷수습을 했다. 같은 해 도요가 추천한 호소카와 요리유키가 관령직에 취임한다. 오안 6년/분추 2년(1373년) 향년 78세의 나이로 사거했다.",다다요시 추토령을 명령한 천황은?,"{'text': ['고무라카미 천황'], 'answer_start': [225]}"
8140,6481214-0-2,김규항,"1962년 전라북도에서 태어났다. 직업군인인 아버지를 따라 자주 이사를 다니며 여러 가지 사회적 문제에 대해 많은 정서적 자극을 받았다고 한다. 1980년대 초 한신대학교에 재학하며 나름의 사회의식을 갖게 되었고, 기독교를 믿게되었다. 1990년대 초까지 서울영상집단과 민중문화운동연합에서 활동했다. 1998년 《씨네21》의 ‘유토피아 디스토피아’로 글쓰기를 시작했다. 2000년 홍세화, 진중권 등과 함께 사회문화 비평지 《아웃사이더》를 만들어 편집주간을 지냈다. 2003년 10월부터 어린이 교양지 《고래가 그랬어》를 만들어 발행인을 맡고 있다. 저서로는 《B급 좌파》(2001)와 《나는 왜 불온한가》(2005), 《예수전》(2009)이 있다.","2000년 홍세화, 진중권 등과 함께 낸 비평지의 이름은?","{'text': ['아웃사이더'], 'answer_start': [238]}"
8143,6481214-2-2,김규항,"2003년 10월 1일 창간된 《고래가 그랬어》는 상품이 아니라 사람으로 키워지는 한국 아이들을 응원하는 ‘어린이 교양지’이다. 김규항은 《고래가 그랬어》를 통해 다음 세대에게 희망을 전달하고자 하며, 진정한 희망은 다음 세대의 어린이들에게 있다는 것을 보여주고자 한다. 이 월간지의 발행은 영리 활동이 아니라 하나의 운동이다. 《고래가 그랬어》의 궁극적인 목적은 어른들이 사주지 않아도 볼 수 있는 아이들의 잡지가 되는 것이다. 모든 학교의 도서관이나 학급 문고, 공부방에 《고래가 그랬어》가 빠짐없이 보급될 수 있도록 ‘10만 고래 만들기’ 운동을 펼치고 있다. 현재 《고래가 그랬어》는 자발적 주주들의 모임인 주식회사로 운영되고 있으며, 소액 기부자들의 모임인 ‘고래동무’의 도움으로 2011년 2월 현재 전국 2500여개의 학교 및 도서관, 공부방에 무상으로 보급되고 있다.",<고래가 그랬어>가 전국의 여러 학교 및 도서관 등에 무상으로 보급된 시기는?,"{'text': ['2011년 2월'], 'answer_start': [386]}"
8146,6481214-3-2,김규항,2005년 간행된 《나는 왜 불온한가》 는 2001년 《B급 좌파》 이후 여러 지면과 블로그 등을 통해 쓴 글들을 모은 책이다. 김규항이 말하는 불온함이란 ‘주장’되는 게 아니라 지배체제에 의해 '증명'되는 것이다. 겉보기에 아무리 불온해보여도 지배체제가 별다른 위협을 느끼지 못한다면 불온함이 아니다. 반대로 그다지 불온해보이지 않지만 지배체제가 더 위협을 느끼고 적대한다면 그것은 분명히 불온한 것이다. IMF 사태 이후 21세기의 한국은 급속히 신자유주의화되고 양극화되었다. 김규항은 이 신자유주의화와 양극화에 반대하는 것이야말로 불온함이라고 말한다. 제아무리 급진적인 논의라도 한국의 급속한 자본화를 불가피한 발전 과정으로 받아들이는 순간 불온함을 잃고 지배체제와 타협하는 것이다.,김규항은 한국의 어떠한 점을 불가피한 발전 과정을 받아들이면 부정적인 결과를 초래한다고 하였는가?,"{'text': ['급속한 자본화'], 'answer_start': [331]}"
8153,6565991-5-2,테일러_로트너,"로트너가 18살, 즉 성인이 되기 전 성적 매력이 있는 이미지에 대해 종종 비평을 받았고, 논쟁의 대상이 되었다. 2009년 12월, 로트너는 젖은 티셔츠를 입은 사진이 롤링 스톤 커버에 장식하였고, E! 온라인의 제니퍼 케이디는 ""로트너는 몇개월을 더 기다려 나이를 먹어야 한다. 그래야 합법적으로 가능하다.""라고 하였다. 한때 롤링 스톤과 같은 잡지에서는 로트너가 동성애자라고 기사를 실었다. 애프터앨턴의 칼럼니스트 브렌트 허팅거는 잡지를 향해 비난하였으며, ""로트너는 단지 17세의 아이""라고 하였으며 그 근거없는 루머가 블로그와 팬들에게 퍼졌고, 정당한 매체가 가십을 만드는 것에 대해 실망하였다. 허팅거는 ""어린이와 어른 사이의 라인은 있어야 하지 않겠냐""라며 계속해서 비난하였다. 계속해서 동성애자설이 나오자, 로트너는 GQ와의 인터뷰에서 ""그들은 좋은 사람들이고 함께 어울리면 즐겁지만 나 자신은 게이가 아니다.""라고 밝힌 바 있으며, 퍼레이드지와의 인터뷰에서는 동성애 관련 루머로 인해 ""인터넷에 있는 나에 관한 이야기들을 접하지 않으려 노력한다.""고도 밝혔다.",자신이 게이가 아니라고 밝힌 인터뷰는 어느 매체와 한 것인가?,"{'text': ['GQ'], 'answer_start': [409]}"
8162,6471479-3-2,고조선,"고조선이 최초로 기록에 등장하는 시기는 기원전 7세기로, 이 무렵의 사실을 기록한 것으로 보이는 《관자(管子)》에 제나라와 교역한 사실이 기록되어 있다. 또한 춘추전국시대에 성립된 기록인 《산해경(山海經)》에는 조선이 연나라의 동쪽, 바다의 북쪽에 있다고 나타난다. 이들 기록에 나타난 조선은 대체로 특정한 국가를 지칭한다기보다는 요동지방에서 한반도 서북지방에 걸쳐 성장한 여러 지역 집단을 통칭한 것으로 본다. 당시 이 일대에는 비파형 동검(琵琶形銅劍)문화를 공동기반으로 하는 여러 지역 집단이 존재하였는데, 이들이 큰 세력으로 통합되면서 고조선이라는 고대 국가가 성립된 것으로 보는 것이 일반적이다. 단군신화는 고조선을 통합한 집단의 시조설화(始祖說話)로 형성되었던 것이다.",단군신화는 고조선을 통합한 집단의 무엇으로 형성되었던 것인가?,"{'text': ['시조설화'], 'answer_start': [357]}"
8169,6471479-6-2,고조선,"우리 나라에 처음으로 철기가 도입된 시기에 관하여 북한에서는 기원전 8∼7세기에 이미 철기시대가 시작되었다고 한다. 그러나 이에 대해서는 여러 가지 의문점이 많아서 지지 받기 어렵다. 남한에서는 대체로 위만조선 이전에 철기가 도입되었을 것으로 보고 있다. 철은 기원전 8∼7세기에 이미 압록강과 두만강유역에서 생산되었으며, 연철 단계는 기원전 8∼7세기, 고온환원법의 발전된 방법은 기원전 3∼2세기에 시작되었다고 보았다. 燕에서 전파된 발전된 방법 이전에 독자적인 제철기술이 함경도지방에 있었던 것으로 보인다. 그러나 위만조선 시기 고조선 지역에서 철기가 한층 더 보급된것은 사실이며, 기원전 3∼2세기에 보급이 시작되어 사회 전반적인 철제 농기구와 무기가 제작되는 등 철기문화가 사회의 발전 및 생산력의 증가를 가져왔다. 청천강 이북지역에 명도전이 본격적으로 보급된 이후에는 세형동검이 사용되지 않는다는 것을 감안한다면 대체로 4세기경으로 보여진다.",연철단계는 언제 시작되었다고 보고있나?,"{'text': ['기원전 8∼7세기'], 'answer_start': [188]}"
8174,5899365-1-2,계약법_(영미법),"계약이 유효하게 성립하기 위하여는 계약 당사자 일방이 청약을 하고 타방이 이를 승낙함으로써 당사자간의 상호합의(mutual assent)가 형성되어야 한다. 당사자간에 상호합의가 형성되었는지의 여부를 판단하는 기준으로서는 ""객관적 계약이론""(objective theory of contract)이 적용된다. 객관적 계약이론이라 함은 계약의 청약 및 승낙의 내용을 합리적인 자(reasonable person)의 입장에서 객관적으로 파악하여 당사자간의 상호합의가 형성되었는지를 판단하는 이론이다. 이 경우 당사자가 실제로 의도하였던 주관적인 내부의사는 상호합의의 형성 여부에 아무런 영향도 미치지 아니하는 것이 원칙이다. 객관적 계약이론은 거래의 안정 및 확정을 중요시하는 이론이다. A와 B가 토지매매계약을 문서로 작성하였으나, B는 동 계약을 장난삼아 재미로 체결하였다며 계약의 무효를 주장하였다. 법원은 B의 주관적인 내부의사는 유효한 계약의 성립 여부에 아무런 영향도 미치지 아니하고, 합리적인 者의 입장에서 볼 때에 당해 토지매매계약은 정당하게 성립된 것으로 판단되므로 유효한 계약으로 성립된다고 판결하였다.(대륙법의 비진의의사표시) 다만, 계약의 양 당사자의 주관적 내부의사가 일치하는 경우에는 그 주관적 내부의사를 따른다. 예컨대, 앞의 판례에서 B는 물론 A도 계약이 장난삼아 재미로 체결된 것으로 주장하는 경우에는 당해 계약은 무효이다.(대륙법의 통정허위표시) 당사자간의 상호합의가 형성되기 위하여는 유효한 청약(offer)과 승낙(acceptance)이 충족되어야 한다.",객관적 계약이론에서 계약의 청약 및 승낙의 내용은 누구의 입장에서 객관적으로 파악하는가?,"{'text': ['합리적인 자(reasonable person)'], 'answer_start': [203]}"
8185,6518531-0-2,쇄국정책,"청나라 초기, 정성공의 정씨 왕국등 청에 저항하는 세력이 외국 상인과 제휴할 것을 염려하여, 한층 해외 교역을 제한하는 쇄국정책(海禁, 하이진)이 강화되었다. 17세기 종반이 되면 삼번의 난의 평정(강희20년 1681년), 정씨 왕국의 귀순(강희 22년 1683년) 등 국내의 안정화에 따라, 1684년 (강희 23년), 청나라 조정은 쇄국정책을 해제하고 정식으로 바다를 열어 해관(세관)의 설치 등의 조치를 행함에 더하여, 외국과의 무역을 윤허하였다. 당초에는 마카오 등 4개의 항구가 외국과의 무역을 행하는 장소로 지정되었다. 일본 · 캄보디아를 시작으로 프랑스 · 네덜란드 등의 ""무역""을 행하는 여러 나라는 종래의 조공국과는 달리, 중상(中商, 중국 상인)과 이상(夷商, 외국 상인)이 항구를 통하여 교역을 행하는 관계였다.",쇄국정책을 해지한 직후 지정된 무역장소는 총 몇 곳인가?,"{'text': ['4개'], 'answer_start': [265]}"
8192,6518531-3-2,쇄국정책,"도쿠가와 막부가 쇄국을 단행한 결정적인 사건은 1637년에 일어난 시마바라의 난이다. 이 난에 의해 기독교는 도쿠가와 막부를 흔들 원흉으로 간주되었고, 새로운 포교 활동이 향후 일절 행해질 수 없도록 이베리아 반도 세력을 배제했다. 포르투갈은 1636년 이후 데지마에서만 교역이 허용되었지만, 1639년에는 포르투갈이 아예 추방되면서 데지마는 공터가 되어 있었다. 1641년 히라도의 네덜란드 상관 창고에 ‘서기’가 새겨져 있다는 사소한 이유로, 네덜란드는 창고를 파각하고 히라도에서 데지마로 옮길 것을 강요당했다.(포르투갈은 데지마 사용료를 연간 은 80관을 주고 있었지만, 네덜란드는 55관만 지불하게 했다.) 또한 도쿠가와 막부에 포교를 일절하지 않겠다고 약속했다.",상관 창고에 서기가 새겨져있다는 이유로 교역 장소를 히라도에서 데지마로 옮길 것을 강요당한 나라는 어디인가?,"{'text': ['네덜란드'], 'answer_start': [215]}"
8199,6472293-1-2,개헌,"대한민국 헌법은 10장에 그 개정에 관한 규정을 두고 있다. 헌법개정의 제안권자는 대통령과 국회의원이다(128조 1항). 대통령은 국무회의의 심의를 거쳐(89조 3호), 국회의원은 재적의원 과반수의 찬성을 얻어(128조 1항) 헌법개정을 제안할 수 있다. 제안된 헌법 개정안은 그 내용을 국민에게 알리기 위하여 20일 이상의 기간동안 이를 공고하여야 한다(129조). 헌법개정안은 그것이 대통령이 발의한 것이든 국회의원이 발의한 것이든 공고된 날로부터 60일 이내에 국회가 의결하여야 하는데 그 의결에는 국회재적의원 3분의 2 이상의 찬성이 있어야 한다(130조 1항). 국회의 의결을 거친 헌법개정안은 국회가 의결한 후 30일 이내에 국민투표에 회부되고 여기에서 국회의원 선거권자 과반수의 투표와 투표자 과반수의 찬성으로 확정된다(130조 2항). 이처럼 모든 헌법개정안을 국회의 의결과 국민투표에 의하여 확정되도록 함으로써 헌법의 개정절차를 구헌법에서보다 까다롭게 하고, 국회의 의결을 필수적인 절차로 한 것은 그만큼 국회의 기능을 강화하고 정치적 목적을 위한 빈번한 헌법개정을 방지할 수 있게 한다는 의미도 가지고 있는 것이다. 이상과 같은 절차에 의하여 확정된 헌법개정은 대통령이 즉시 이를 공포해야 한다(130조 3항).",모든 절차를 통과한 헌법개정안을 발표해야하는 책임권자는?,"{'text': ['대통령'], 'answer_start': [604]}"
8214,6483302-0-2,나홍진,"2003년에 단편 영화 《5 Minutes》를 만들었으며, 2005년에 단편 《완벽한 도미요리》로 제4회 미쟝센 단편 영화제 최우수 작품상과 제6회 대한민국 영상대전 장려상을 수상하고, 제25회 하와이 국제영화제 초청작과 레스페스트 2005년 페스티벌 초이스로 선정되었다. 2007년에 단편 《한(汗)》으로 제44회 대종상 단편 영화 감독상, 제11회 부천국제판타스틱영화제 단편 부문 심사위원상, 제8회 대한민국 영상대전 우수상을 수상한 경력이 있다. 2008년에 장편 영화 데뷔작인 《추격자》가 개봉하였으며,《추격자》는 2008년 백상예술대상에서 영화대상 및 영화신인감독상을 수상, 2008년 대한민국영화대상에서 최우수작품상, 감독상, 각본/각색상을 받았다. 이후 2010년 영화 《추격자》의 두 주역인 김윤석, 하정우와 다시 의기투합하여 영화 《황해》를 선보여 또한 많은 화제를 낳았다. 그러나 2010년 이후 오랜 장고에 들어가며 작품활동을 하지 않았고 6년 만인 2016년 국내에선 거의 최초로 시도된 오컬트호러 장르의 영화 《곡성》으로 또 한 번 그 진가를 발휘하며 명감독으로서의 입지를 다졌다. 이 영화로 제 16회 디렉터스 컷 시상식에서 올해의 감독상을 수상했고 국내 가장 권위있는 영화제로 꼽히는 제 37회 청룡영화상 시상식에서 감독상을 수상했다.",2016년 개봉된 오컬트호러 장르의 영화로 나홍진 감독의 입지를 다졌던 작품은?,"{'text': ['곡성'], 'answer_start': [523]}"
8217,6595924-0-2,주류성,"기록에 주류성은 「농사짓는 땅과는 거리가 멀고 돌이 많고 척박하여 농사 짓기에는 적합하지 않은」 성이면서, 동시에 「방어하기는 쉽고 공격하기는 어려운」 난공불락의 요새로 기록되어 있다. 왜(倭)에 있던 왕자 풍장(豊章)이 복신의 요청으로 662년 5월에 귀국해 새로운 백제왕으로 옹립되면서 다시 활기를 띠었으며, 주류성이 백제 부흥군의 중심 지휘부가 되었다. 안정된 식량 확보가 어렵다는 단점 때문에 자칫 장기전으로 갈 경우 불리할 것을 염려한 부흥군 지휘부는 주류성에서 멀지 않은 피성(避城, 지금의 김제성산/당진면천)으로의 천도를 시도하지만, 오히려 그 직후인 663년 초부터 신라군의 공세에 밀려 다시 주류성으로 돌아오고 말았다.",주류성에서 멀지 않은 어디로 천도하려 시도하였는가?,"{'text': ['피성'], 'answer_start': [270]}"
8220,6595924-1-2,주류성,"18세기 중엽부터 실학의 대두와 함께 한국사에 대한 연구가 진행되면서, 주류성의 위치에 대한 고찰도 함께 이루어졌는데, 신경준(《여암전집》 )이나 안정복(《동사강목》)은 고문헌을 인용해 주류성에 대하여 상세히 서술하면서도 그 위치에 대해서는 결국 ""지금은 어디인지 알 수 없다""는 결론을 내렸고, 다만 19세기 초 한진서(《해동역사》)만이 《신당서》 및 《대청일통지(大淸一統志)》(1743년)의 기록을 두루 종합하여 ""금강(錦江)과 가까운 곳에서 찾아야 한다""는, 신경준, 안정복보다 좀 더 구체적인 비정을 시도했다. 중국에서는 18세기 청대(淸代)의 학자 진덕화(陳悳華)가 황명으로 편찬한 《대청일통지》에서, 주류성의 위치를 ""전주(全州) 서쪽에 있으며 또한 서북쪽에 가림성이 있었다""고 하여, 주류성의 위치를 지금의 전주 서쪽으로 비정하였다. 주류성의 위치에 대한 최초의 구체적인 비정은 19세기 초의 지리학자 김정호(金正浩)에 의해 이루어졌는데 지금의 충청남도 홍성을 주류성으로 비정한 것이 그것이다(후술).",언제부터 실학의 대두와 함께 한국사에 대한 연구가 진행되었는가?,"{'text': ['18세기 중엽'], 'answer_start': [0]}"
8223,6595924-2-2,주류성,"이후 20세기에 들어 일본인 학자들에 의해 백강, 나아가 주류성의 위치가 본격적으로 논의되었다. 우선 쓰다 소키치(津田左右吉)는 1913년에 발표한 「조선역사지리」제1권에서 당의 수군이 주류성으로 가기 위해 거쳤던 백강(백촌강)을 지금의 금강으로 비정하고, 20년 뒤 이케우치 히로시(池內宏) 역시 「만선지리역사보고서」14를 통해 쓰다의 설에 동조하였고, 금강을 백강으로 따라 한산의 건지산성이 바로 주류성이라고 비정한 쓰다 소키치의 설은 이병도에게로 이어졌다. 일제 시대 공주고보에서 교사로 재직했던 가루베 지온(輕部慈恩)은 일본대학 문리학부 연구년보에 발표한 「주류성고」에서 주류성을 <충청남도 부여군 충북면 주봉산(周峰山)/확인불가> 아래에 있는 성터라는 주장을 폈다.",일제 시대 가루베 지온의 직업은?,"{'text': ['교사'], 'answer_start': [272]}"
8226,6595924-3-2,주류성,"한편 쓰다의 설이 발표되고 약 10년 뒤, 오하라 도시타케(大原利武)와 오타 쇼고(小田省吾)에 의해 기록에 등장하는 백강(백촌강)을 통설에서처럼 충청도의 금강이 아니라 지금의 전라북도 지역에서 찾고자 하는 시도가 있었고, 이때 주류성도 충청도 지역이 아닌 전라북도 지역의 어딘가로 추정하는 학설이 제기되었다. 이마니시 류(今西龍)도 주류성을 전라북도 지역에서 찾고자 했는데, 사망 직전에 준비중이던 「주류성고」에서 전라북도 고부면의 두승산(斗升山)으로 비정했던 설을 바꾸어, 전라북도 지방을 여행하면서 쓴 기행문 「여행잡기」에서 부안의 위금암산성을 주류성으로 지목했다. 이마니시의 설은 당시 조선의 사학자이자 언론인이었던 안재홍도 동조하였다.",쓰다 설이 발표 되고 몇년 후 주류성은 충청도 지역이 아닌 전라북도 지역의 어딘가로 추정하는 학설이 제기되었나?,"{'text': ['10년'], 'answer_start': [17]}"
8233,6595924-6-2,주류성,"홍성은 백제 부흥운동의 거점이었던 임존성과도 멀지 않은 곳이다. 이곳을 주류성으로 비정한 최초의 인물은 조선 말기의 지리학자 김정호였다. 《대동지지(大東地志)》권5 충청도 홍주 연혁조에서 김정호는 홍주, 즉 지금의 홍성읍성을 백제의 주류성으로 보았다. 이후 이 설은 박성흥에게 이어져, 지금의 홍성군 장곡면 대현리와 산성리 일대에 걸쳐 있는 학성산성(鶴城山城)과 석성(石城)이 주류성으로 비정되었다. 학성산성의 학(鶴)은 일본어로 '쓰루'로 읽고 여기서 '쓰루'와 '주류'는 서로 닮은 음이며, 이 성이 현지에서는 「두루성」으로도 불리는데, 이것이 '주류성'의 와음으로도 추정되었다. 학성산성 성문 밖에는 실제 '복신굴'로 비정될 만한 동굴도 존재하고 있다.",학은 일본어로 어떻게 읽는가?,"{'text': ['쓰루'], 'answer_start': [242]}"
8242,6595924-11-2,주류성,"위금암산성은 첩첩이 산으로 둘러 싸인 변산 반도에 위치해 있고, 주변 토지도 척박하여 계화도 등지의 간척사업이 시행되기 전까지만 해도 농토가 부족한 서해안의 산악 지역이었다. 성 서남쪽에 높이 329m의 울금바위가 있는데, 이곳에서는 동진강 어귀까지 쉽게 눈에 띈다. 조선 말기의 문신이자 학자였던 송병선의 문집 《연재집(淵齋集)》에는 ""옛날 소정방이 백제를 정벌하고자 이곳에 이르러 신라의 문무왕을 만난 까닭에 우금(遇金)이라는 바위 이름이 생겨났다""고 적고 있다. 성 자체도 둘레가 약 3,960m에 성벽 높이는 3m 안팎, 윗면의 폭은 2m 이상으로, 둘레 314m의 고지와 학치, 월정산으로 둘러 싸여 동쪽의 한 부분만이 두포천과 이어진다. 울금바우를 서남각으로 능선과 남변의 중앙 수구를 막는, 사방은 높고 중간이 넓은 포곡식 산성이다. 남쪽은 능선을 따라 돌로 쌓았고, 서변은 8부 능선에 돌로 쌓았지만 거의 무너졌으며, 북쪽에 북장대가 있고 남쪽 수구 서쪽에 남장대가 있다. 《해동역사》에서 추정했던 ""전주 서쪽""이라는 위치와도 얼추 맞아 떨어질 뿐더러, ""피성(김제)과는 하룻밤 거리다""라고 한 지리상 위치와도 일치한다. 산성의 지세와 관련해 《영조실록》 영조 3년(1727년)조에는 당시 호남의 떠돌이 백성으로서 월출산과 변산 등지에 각각 영채를 짓고 부안과 변산 등지를 무대로 발호하던 도적떼가 대낮에도 장막을 치고 노략질을 하는가 하면, 삼동에 변산에 있는 큰 절(현재 위금암산성 바로 아래에 개암사가 자리잡고 있다)을 습격해 승려들을 내쫓고 점령하기도 했으며 관군조차 함부로 접근하지 못했다는 기술이 있는데 여기서 도적들의 영채로 쓰였던 곳의 하나가 바로 위금암산성으로 보인다. 또한 이곳은 동쪽으로 전주나 임실과도 통하며 지리산, 소백산과도 연결되는 험한 곳으로서 6.25 전쟁 당시에도 공산 게릴라 활동이 심했던 지세이기도 하다.",위금암산성의 성벽 높이는 얼마인가?,"{'text': ['3m 안팎'], 'answer_start': [289]}"
