id,subject,question,choices,answer
700,us_history,1696년 사우스 캐롤라이나에서 바베이도스 노예법을 채택하면서 다음과 같은 결과가 초래되었습니다.,"['계약직 하인의 수가 증가했습니다.', '북쪽에서 노예제 폐지 운동이 전개되고 있습니다.', '인종을 중심으로 한 식민지에서의 노예제도의 발달에 대해 설명합니다.', '베이컨의 반란.', '사우스 캐롤라이나에서 노예제도에 대한 가부장적 관점이 발전하는 데 영향을 미쳤습니다.']",3
701,us_history,다음 중 식민지 개척자들이 인지법과 관련하여 의회에 제기한 주요 법적 이의 제기 중 하나는?,"['식민지 주민들이 일상 생활에서 사용하는 물품에 너무 많은 세금을 부과했습니다.', '이는 식민지 주민들에게 왕권에 복종하도록 강요하려는 시도였습니다.', '식민지 주민들에게 직접 부과하는 세금이었죠.', '식민지 무역을 제한했습니다.', '식민지 상품에 매우 높은 세금을 부과했습니다.']",3
702,us_history,1794년 위스키 반란에서 워싱턴 대통령의 행동은 중앙 정부의 다음과 같은 힘을 보여주었습니다.,"['극도의 위험에 처한 경우 인신보호를 유예합니다.', '이 땅의 법을 집행합니다.', '주류 판매 및 소비를 금지합니다.', '위스키 생산을 제어합니다.', '위스키를 만드는 데 사용되는 곡물 생산에 보조금을 지급합니다.']",2
703,us_history,"""폼페이, 나 어때?"" ""마이티 마사, 마이티."" ""강하다니 무슨 뜻이죠, 폼페이?"" ""마사, 왜 고귀해 보여요?"" ""고귀하다니 무슨 뜻이죠?"" ""왜 당신은 사자처럼 생겼죠?"" ""자, 폼페이, 어디서 사자를 본 적이 있니?"" ""저번에 들판에서 한 마리를 봤어요."" ""폼페이, 이 멍청한 자식아, 그건 멍청한 짓이었어."" ""마사였어요? 꼭 닮았네요."" 이 대화를 누가 누구와 연관시킬 가능성이 가장 높을까요?","['아들의 노예 소유자', '아들에게 보내는 백인 감독관', '아들에게 노예가 된 어머니', '친구에게 보내는 남부 동맹군 소년', '백인 감독관이 다른 백인 감독관에게']",3
704,us_history,앤드류 존슨 대통령의 재건 계획은 옛 남부 동맹 주들에게 다음을 요구했습니다.,"['민권법을 통과시키세요.', '프리드먼스 뷰로를 지원합니다.', '노예제를 폐지한 수정헌법 제13조를 지지합니다.', '남부 연합 정부에서 복무한 모든 남성을 체포하세요.', '자유민들이 투표권을 획득할 수 있도록 보장했습니다.']",3
705,us_history,황금의 시대 동안 미국 경제는,"['남북전쟁 이후 산업이 전시 생산에서 평시 생산으로 전환하지 못했기 때문입니다.', '는 빠른 속도로 성장했지만 빈부 격차는 더욱 커졌습니다.', '는 농업 부문의 성장과 귀농 운동이 특징이었습니다.', '노예 무역에 대한 국가의 과도한 의존으로 인해 고통을 겪었습니다.', '는 높은 관세와 고립주의 정책으로 인해 세계 경제 시스템에서 단절되었습니다.']",2
706,us_history,"""금주법 시대에는 많은 주에서 공화당의 지지를 받았던 '청색법'이 있었습니다,","['어린이가 일할 수 있는 시간을 규제했습니다.', '생산자가 제품의 내용을 정직하게 묘사하도록 의무화했습니다.', '어려움을 겪고 있는 농가를 위해 가격 지원을 제공했습니다.', '민원 서비스 절차를 개혁했습니다.', '일부에서는 비도덕적인 것으로 간주되는 특정 활동을 불법으로 만들었습니다.']",5
707,us_history,다음 중 1930년대 미국에서 공산당이 성장한 이유가 아닌 것은?,"['공산당은 대공황 기간 동안 자본주의 시스템의 효율성에 대한 많은 사람들의 의구심을 이용했습니다.', '공산당은 인민전선 전략의 일환으로 임박한 혁명에 대한 이야기를 피하고 반파시스트 자유주의자들과 동맹을 맺는 것을 옹호했습니다.', '스코츠보로 사건에서 알 수 있듯이 공산당은 아프리카계 미국인을 위한 활동을 통해 많은 지지자를 확보했습니다.', '소련을 대신한 공산당의 첩보 활동은 헌신과 대담함의 분위기를 조성했습니다.', '고국에서 공산주의를 지지했던 수많은 동유럽 이민자들은 미국에서 공산당에 끌렸습니다.']",4
708,us_history,현대 민권 운동의 출현에 가장 중요한 원동력은 다음과 같습니다.,"['미국 흑인 인권 협회(NAACP)의 창립을 기념합니다.', '린치.', '워싱턴 행진', '제2차 세계대전 당시 아프리카계 미국인의 경험에 대해 이야기합니다.', '프리덤 라이드.']",4
709,us_history,드와이트 D. 아이젠하워 대통령은 고별 연설에서 다음과 같이 말했습니다.,"['미래 행정부에 유럽 강대국과의 얽힘을 피할 것을 촉구했습니다.', '는 환경 문제가 앞으로 미국의 미래에서 더욱 중요해질 것이라고 예측했습니다.', '지나친 열정으로 조셉 매카시를 비난했습니다.', '는 정부가 불법 마약과의 전쟁을 벌여야 한다고 주장했습니다.', '는 군산복합체의 위력에 대해 경고했습니다.']",5
710,us_history,"1763년에 끝난 프랑스와 인도 전쟁은 미국 식민지 주민들에게 큰 영향을 미쳤는데, 그 이유는 다음과 같습니다.","['식민지 주민들에 대한 프랑스의 위협을 제거했습니다.', '로 인해 애팔래치아 산맥 동쪽의 식민지가 확장되었습니다.', '는 영국의 식민지 방치 정책의 시작을 알린 사건입니다.', '개척지 정착지에서 인디언의 위협을 제거했습니다.', '는 중상주의의 종말을 알렸습니다.']",1
711,us_history,1790년에서 1812년 사이에 영국과 미국 사이의 긴장은 다음을 제외한 모든 이유로 인해 고조되었습니다.,"['미국 선원들의 영국 복무에 대한 인상.', '국경에서 인도인에 대한 영국의 폭력 선동.', '오하이오 계곡의 영국군 점령.', 'XYZ 사건.', '미국인들이 충성파의 땅을 계속 점령하고 있습니다.']",4
712,us_history,19세기 초 교체 가능한 부품 개발의 가장 중요한 결과는 다음과 같습니다.,"['프린터로 신문을 더 쉽게 만들 수 있습니다.', '농부들이 농작물을 더 쉽게 수확할 수 있도록 지원합니다.', '제조업체의 조립 라인을 보다 효율적으로 만들 수 있습니다.', '아이들이 더 안전한 장난감을 가질 수 있도록 합니다.', '를 사용하여 통에서 막대기를 더 정확하게 절단할 수 있습니다.']",3
713,us_history,1850년의 타협에는 다음을 제외한 모든 내용이 포함되었습니다.,"['강화된 도망자 노예법.', '워싱턴 DC에서 노예 경매는 허용하되 노예제도는 계속할 수 있도록 허가했습니다.', '텍사스-뉴멕시코 국경 분쟁 해결.', '캘리포니아 영토의 노예제 문제에 대한 결정을 연기합니다.', '유타주의 노예제 문제에 대한 결정을 연기했습니다.']",4
714,us_history,1868년 탄핵 위기의 중요한 결과는 다음과 같습니다.,"['앤드류 존슨 대통령이 해임되었습니다.', '앤드류 존슨 대통령에서 의회로 정부 권력이 이동했습니다.', '앤드류 존슨 대통령은 급진파의 재건 계획을 물리칠 수 있었습니다.', '정치적 견해 차이로 인한 탄핵 절차는 이후 몇 년 동안 흔한 일이 되었습니다.', '탄핵 규정은 또 다른 정치적 동기에 의한 탄핵을 방지하기 위해 재작성되었습니다.']",2
715,us_history,19세기 마지막 분기에 미국 농부들이 직면한 문제를 해결하기 위해 포퓰리스트 당은 다음과 같은 정책을 옹호했습니다.,"['유통되는 화폐의 양을 늘릴 수 있습니다.', '은행 대출 이자율 인상.', '외국 농산물이 미국에 들어오지 못하도록 관세를 인상합니다.', '농부들의 도시 정착을 돕고 있습니다.', '인플레이션을 억제합니다.']",1
716,us_history,미국이 제1차 세계 대전에 참전한 이유는 다음과 같은 목표를 포함했습니다.,"['독일과 독일 국민을 파괴하고 있습니다.', ""자유를 위한 '위대한 퍼레이드'를 조직합니다."", '극동 지역에서 미국의 이익을 보호합니다.', '바다의 자유를 보호합니다.', '일본의 미국 공격에 대한 보복입니다.']",4
717,us_history,제2차 세계대전 후 NATO는 주로 다음과 같은 목적으로 결성되었습니다.,"['아시아의 신흥 국가를 지원합니다.', '유럽에서 공산주의의 확산을 막았습니다.', '라틴 아메리카의 민주적 개혁을 촉진합니다.', '전쟁으로 폐허가 된 유럽 국가에 경제 지원을 제공합니다.', '남부 아프리카에서 파시즘의 성장을 막아야 합니다.']",2
718,us_history,1954년 제네바에서 열린 베트남 평화 협상은 다음을 제외한 모든 사항을 규정했습니다.,"['1956년 선거.', '베트남에서 프랑스 주둔군을 철수시켰습니다.', '베트남의 미래에 대한 미국의 역할.', '베트남이 남과 북으로 일시적으로 분단된 것을 의미합니다.', '베트남 공산당의 정치 세력화.']",3
719,us_history,"""스모킹 건"" 테이프에서 리처드 닉슨은 중앙정보국에 연방수사국의 워터게이트 사건 수사를 중단해 달라고 요청할 가능성에 대해 논의했습니다. 닉슨에 대한 탄핵 조항에 따르면 이 혐의는 다음과 같습니다.","['무단 침입.', '사람들 몰래 테이핑하는 행위.', '특검을 해고했습니다.', '사법 방해.', '미국 국민에게 거짓말을 하고 있습니다.']",4
720,us_history,"존 애덤스에 따르면 ""혁명은 전쟁이 시작되기 전에 일어났다""고 합니다. 그가 말한 의미는 다음과 같습니다.","['대리인 없는 과세는 1776년 독립전쟁으로 이어진 실제 문제였습니다.', '미국의 식민지 주민들은 실제 혁명이 일어나기 전부터 영국과 독립된 독특한 성격을 발전시켜 왔습니다.', '미국 식민지 개척자들은 영국으로부터 분리 독립이 필요한 시점에 이르렀습니다.', '미국 독립혁명은 미국의 방임 정책의 결과였습니다.', '렉싱턴과 콩코드 전투는 독립선언서에 서명하기 전에 벌어진 전투입니다.']",2
721,us_history,"""좋은 느낌의 시대""는 다음과 같은 몇 년으로 가장 잘 특징 지을 수 있습니다.","['세계 문제에 대한 미국의 적극적인 참여.', '미국 내 경제 성장에 기여하고 있습니다.', '수입 상품에 대한 관세를 낮춥니다.', '노예제 문제를 둘러싼 화합을 위해 노력했습니다.', '연방당에 의한 정부의 정치적 통제.']",2
722,us_history,"1824년 선거에서 ""부패한 거래""라는 비난은 다음과 같은 이유로 중요했습니다.","['앤드류 잭슨 행정부에서 전리품 제도의 시작을 알린 사건입니다.', '앤드류 잭슨과 존 퀸시 애덤스 사이의 정당 간 합의였습니다.', '1828년 앤드류 잭슨의 압도적인 당선으로 이어졌습니다.', '존 퀸시 애덤스는 대중 투표에서 과반수를 얻었지만 선거인단 투표에서는 과반수를 얻지 못했습니다.', '헨리 클레이의 정치적 죽음으로 이어졌습니다.']",3
723,us_history,"""저는 그 거친 초원에 홀로 서 있었습니다. 서쪽을 바라보니 남편이 평원 위를 천천히 달리고 있었고 [...] 다시 동쪽으로 얼굴을 돌리니 사랑하는 여동생의 발걸음이 우리 사이의 거리를 빠르게 벌리고 있었습니다. 한동안 나는 어느 길로 가야 할지, 누구를 따라야 할지 몰랐다. 그러나 잠시 후 나는 힘을 모았고... 곧 남편과 아이를 안고 초원을 가로질러 천천히 움직이는 남자들을 추월했습니다."" 다음 중 서부로 여행을 시작한 한 여성의 일기에서 발췌한 내용 중 사실이 아닌 것은?","['개척자 정신을 반영합니다.', '서쪽으로 가는 것에 대한 남편과 아내의 갈등을 묘사합니다.', '이는 일부 사람들이 얼마나 비이성적으로 우유부단했는지 보여줍니다.', '미지의 세계로 나아가는 것에 대한 두려움을 묘사합니다.', '이는 아내가 결국 언니 대신 남편과 아이를 선택했음을 보여줍니다.']",3
724,us_history,재건기 이후 남부 주에서 통과된 짐 크로우 법의 효과는 다음과 같습니다.,"['아프리카계 미국인에 대한 투표 요건을 더 엄격하게 적용합니다.', '많은 아프리카계 미국인들이 시민권을 상실했습니다.', '백인에 의해, 백인을 위해 운영되는 경제와 흑인에 의해, 흑인을 위해 운영되는 경제가 분리되어 있습니다.', '아프리카계 미국인의 충성도가 공화당에서 민주당으로 이동하고 있습니다.', '공공 시설에서의 인종 차별을 금지합니다.']",5
725,us_history,1880년대 아메리카 원주민 사이에서 고스트 댄스 운동이 번성했던 이유는 무엇일까요?,"['많은 아메리카 원주민은 백인과의 분쟁에서 자신을 보호해 줄 것이라고 믿었습니다.', '인기 관광 명소가 되었습니다.', '많은 아메리카 원주민들은 극심한 가뭄이 끝날 것이라고 믿었습니다.', '이는 아메리카 원주민의 젊은 세대가 원로들의 권위에 저항할 수 있는 방법이었습니다.', '마침내 미국 주류 문화에서 아메리카 원주민 문화가 존중받고 인정받게 되었습니다.']",1
726,us_history,헨리 텔러 상원의원은 1898년 스페인에 대한 선전포고에 투표하는 조건으로 다음과 같은 조건에 동의했습니다.,"['미국이 스페인을 물리치면 쿠바는 독립을 인정받게 됩니다.', '미국은 해외 소유물에 대한 모든 권리를 포기할 것입니다.', '미국이 전쟁에서 승리하면 스페인의 모든 영토는 미국의 소유가 됩니다.', '맥킨리 대통령은 진보적인 국내 의제를 시작했습니다.', '인종적으로 통합된 부대가 전쟁에 투입될 것입니다.']",1
727,us_history,헨리 포드의 재정적 성공은 다음을 제외한 모든 것에서 기인할 수 있습니다.,"['조립 라인을 사용하여 93분마다 자동차를 생산합니다.', 'Model T의 가격을 850달러에서 300달러로 낮췄습니다.', '일당 5달러를 지급하여 노동자들을 자신의 인력으로 끌어들이고 있습니다.', '공장에서 숙련된 유럽 장인과 기계공들을 고용하여 품질을 보장합니다.', '프레드릭 윈슬로우 테일러의 아이디어를 바탕으로 효율적인 업무 프로세스를 만들었습니다.']",4
728,us_history,20세기에 정치 과정에 대한 참여가 증가한 것 중 다음을 제외한 모든 항목이 증가했습니다.,"['수정헌법 제19조에 따라 여성에게 투표권이 부여되었습니다.', '미국 수정헌법 제17조에 따라 미국 상원의원의 직접 선거를 규정하고 있습니다.', '수정헌법 제14조, 자유인과 여성에게 시민권을 부여한 날입니다.', '1965년 투표권법.', '주 국민투표법 통과.']",3
729,us_history,다음 중 정당방위를 위한 총기 소지를 옹호하는 단체는 어느 것인가요?,"['민주 사회를 위한 학생', '인종 평등 회의', '유색인종 진흥을 위한 전국 협회', '블랙 팬서 파티', '베트남의 날 위원회']",4
730,us_history,"사무엘 애덤스와 패트릭 헨리는 1787년 제안된 헌법에 반대했는데, 그 이유는 헌법이 다음과 같다고 생각했기 때문입니다.","['독립전쟁이 치러진 원칙을 훼손하지 않습니다.', '너무 많은 민주주의를 만들어냅니다.', '노예제도를 지지합니다.', '국가의 권리를 지원합니다.', '약한 경영진을 만듭니다.']",1
731,us_history,"I. ""캔자스-네브라스카 법은 노예제도의 추가 연장을 승인하고 있으며, 우리는 노예제도에 대해 가장 강력하게 항의해왔고 지금도 하고 있으며 앞으로도 계속 항의할 것입니다."" (1854) II.   ""영토는 여러 주의 공동 재산이었다. 주들의 공동 대리인으로서 의회는 어떤 주의 시민이 자신의 재산을 영토로 가져갈 권리를 거부 할 권한이 없습니다... 따라서 노예 제도는 영토에서 합법적입니다. 윌못이 운반한다면, 화, 화, 나는 노조에게 말한다."" (1850) III.  ""우리는 노예 소유주들이 1850년의 타협으로 영구화되기를 바랐던 평화를 더 이상 어지럽히기 전에 멈춰주기를 간청한다."" (1854) 다음 중 존 C. 캘훈이 지지했을 진술은 어느 것입니까?","['I', 'II', 'III', 'I 및 III', 'II 및 III']",2
732,us_history,다음 중 남북전쟁 이후 통과된 다양한 블랙 코드에서 찾아볼 수 없는 조항은?,"['아프리카계 미국인의 무기 소지 금지', '인종 간 결혼 금지', '아프리카계 미국인이 주 방위군 부대에서 2년간 복무해야 한다는 요건', '아프리카계 미국인이 여행하고자 하는 경우 허가증을 취득해야 합니다.', '아프리카계 미국인의 배심원 봉사 금지']",3
733,us_history,연방 정부는 다음과 같은 방법으로 대륙 횡단 철도 건설을 지원했습니다.,"['철도 회사에 무상으로 철과 강철을 제공합니다.', '공공 소유의 철도 회사를 조직합니다.', '프로젝트에 자금을 지원하기 위해 관세를 인상합니다.', '철도 회사에 토지 보조금을 제공합니다.', '프로젝트를 감독하기 위해 주정부 간 상거래 위원회를 설립했습니다.']",4
734,us_history,1898년 스페인-미국 전쟁을 종결한 파리 조약에는 다음 조항을 제외한 모든 조항이 포함되어 있습니다.,"['스페인이 푸에르토리코를 미국에 양도합니다.', '스페인은 하와이 제도를 미국에 양도했습니다.', '미국은 필리핀을 위해 스페인에 2천만 달러를 지불하기로 합의했습니다.', '괌이 미국 영토가 됩니다.', '쿠바의 독립을 승인합니다.']",2
735,us_history,다음 중 1920년대에 민주당이 대통령직에 당선되지 못한 이유는 무엇입니까?,"['짐 크로우 법에 대한 반대는 남부 유권자들을 소외시켰습니다.', '내부적으로는 도시 온건파와 농촌 보수파 사이에 분열이 존재했습니다.', '미국의 제1차 세계대전 개입에 반대했습니다.', '유권자들은 민주당이 대공황에 책임이 있다고 생각했습니다.', '유권자들은 더불어민주당이 대기업에 지나치게 우호적이라고 인식했습니다.']",2
736,us_history,"허버트 후버의 ""견고한 개인주의""에 대한 생각은 다음과 같이 제안했습니다.","['사람들은 내면의 힘과 자원을 통해 힘든 시기를 이겨낼 수 있었습니다.', '정부는 어려운 시기를 겪고 있는 국민에게 직접적인 지원을 제공해야 합니다.', '국민의 기본적인 필요는 모두 정부의 전적인 책임입니다.', '어려운 시기에는 뛰어난 개인이 권력을 행사해야 했습니다.', '정부와 국민은 국민의 안녕을 위해 동등한 책임을 공유해야 하는 파트너입니다.']",1
737,us_history,다음 중 미국 정부가 1950년대에 수학과 과학에 막대한 자금을 지원한 이유는 무엇입니까?,"['소련이 달에 사람을 착륙시키다', '쿠바의 피델 카스트로 집권', '세계 최초의 수소 폭탄을 개발하는 소련', '소련의 인공위성 스푸트니크, 지구 궤도 진입 성공', '노벨 과학상 수상자를 배출하지 못한 미국']",4
738,us_history,매우 활동적인 법원의 리더로 알려진 대법원 대법관은 누구인가요?,"['윌리엄 렌퀴스트', '얼 워렌', '펠릭스 프랑크푸르터', '로저 타니', '워렌 버거']",2
739,us_history,1990년대의 뉴라이트는 다음과 같이 가장 잘 설명할 수 있습니다.,"['진보적 의제에서 벗어나고자 했던 보수적 민주당원들의 모임입니다.', '민주당의 보수적 방향에 대한 진보적 반응입니다.', '클린턴 대통령의 복지 개혁 정책에 대한 대중의 지지를 얻었습니다.', '1994년 의회를 장악한 공화당 내 초보수주의 그룹입니다.', '클린턴 대통령 탄핵에 반대했던 리처드 닉슨 공화당 의원들의 모임입니다.']",4
740,us_history,영국인들이 17세기에 북미에 정착한 이유는 다음과 같은 경우를 제외하고는 모두 다음과 같습니다.,"['장자 상속법은 일부 젊은이들이 영국에서 부를 축적하는 것을 막았습니다.', '영국의 인구가 증가하면서 심각한 경제난이 발생했습니다.', '1588년 스페인 함대의 패배는 영국에 민족주의 정신을 불러일으키고 북미에서 스페인의 영향력을 약화시켰습니다.', '교육을 받은 영국인들은 다른 나라의 모범이 될 수 있는 민주주의를 만들고자 했습니다.', '모직물 산업의 불황으로 영국은 높은 실업률에 시달렸습니다.']",4
741,us_history,1781년부터 1787년까지의 시기는 종종 다음과 같은 이유로 중요한 시기라고 불립니다.,"['미국에는 강력한 리더가 부족했습니다.', '연방 수정헌법은 미국의 지속적인 존립을 위협하는 약한 정부를 만들었습니다.', '미국 내 영국의 존재는 여전히 미국을 위협하는 강력한 세력이었습니다.', '프랑스 위그노는 오하이오 계곡으로 이주하여 그곳의 미국인 정착촌을 위협했습니다.', '서부 정착지에 대한 아메리카 원주민의 지속적인 공격으로 서쪽 확장이 둔화되었습니다.']",2
742,us_history,"1856년 캔자스가 ""출혈 캔자스""로 불리게 된 사건 중 하나는 다음과 같습니다.","['도망자 노예법을 시행하는 남성들에 대항한 자유 흑인 샤드락의 싸움을 그린 영화입니다.', '노예제 찬성론자들이 로렌스의 자루를 훔쳤습니다.', '존 브라운의 하퍼스 페리 연방 무기창고 습격 사건.', '도망자 노예법이 대중의 주권 행사에 미치는 영향에 대해 설명합니다.', '불타버린 지구에서 제2차 대각성 부흥 운동이 성장하고 있습니다.']",2
744,us_history,"19세기 후반 철조망의 발전은 서양 역사에서 가장 중요한 의미를 지니는데, 그 이유는 다음과 같습니다.","['는 동물이 선로로 들어오는 것을 방지하기 위해 철로변에 사용되었습니다.', '아메리카 원주민 보호구역을 둘러싸고 아메리카 원주민과 백인의 혼합을 막았습니다.', '는 농부들이 자신의 땅을 둘러싸서 카우보이들이 소를 타고 장거리 이동하는 것을 방지할 수 있게 했습니다.', '를 통해 경쟁사로부터 파업을 보호할 수 있었습니다.', '는 미국으로의 불법 이민을 막기 위해 멕시코와 미국 사이에 장벽을 건설하는 데 사용되었습니다.']",3
745,us_history,존 듀이와 20세기 초의 다른 진보적 교육자들은 교육의 주요 기능은 다음과 같아야 한다고 주장했습니다.,"['미래 세대의 수학자와 과학자를 양성합니다.', '아이들이 길거리에서 장난을 치는 것을 방지합니다.', '아이들에게 암기력의 중요성을 가르치세요.', '아이들에게 하나님, 국가, 가족에 대한 존중을 심어주세요.', '젊은이들에게 민주주의에 참여하는 데 필요한 기술을 전수합니다.']",5
746,us_history,싱클레어 루이스의 소설 '여기서 일어날 수 없는 일',"['는 1920년대 미국인들에게 과도한 외상 구매가 경제 위기로 이어질 수 있다고 경고했습니다.', '는 1950년대 공산주의자들이 혁명을 성공적으로 이끌었을 때 미국이 어떤 모습일지 묘사했습니다.', '는 1930년대 미국에서 파시스트가 정권을 장악하는 상황을 상상했습니다.', '는 1960년대에 핵전쟁의 위험성을 다루었습니다.', '는 1970년대 캘리포니아 주민들에게 엄청난 지진의 위험성을 일깨워주었습니다.']",3
747,us_history,트루먼은 1945년 히로시마와 나가사키에 원폭을 투하하기로 한 결정을 다음과 같이 주장하며 공개적으로 정당화했습니다.,"['이 도시들은 일본의 전쟁을 도운 산업 중심지였습니다.', '이 도시들은 상대적으로 인구 밀도가 낮았습니다.', '소련이 아시아에서 영토를 점령하려는 시도를 막을 수 있었습니다.', '아시아에서 미국의 힘이 커질 것입니다.', '미국 국민은 전쟁에 지쳐 있었습니다.']",1
748,us_history,다음 중 미국과 소련 간의 직접적인 군사적 대결을 유발할 가능성이 가장 낮은 것은?,"['1948년 베를린 공수', '1962년 쿠바 미사일 위기', '1956년 헝가리 반란에 대한 소련의 진압', '1961년 베를린 장벽 건설', '1950~1953년 한국 전쟁']",5
749,us_history,"커너 위원회는 미국의 폭력에 관한 보고서를 발표했는데, 그 내용은 다음과 같습니다.","['이민자는 갈등의 원인이며 미국 입국을 금지해야 한다고 주장했습니다.', '노조는 공산당에 의해 침투했기 때문에 불법으로 만들어야 한다고 주장했습니다.', '폭력은 젊은이들에 의해 발생하며 베이비붐 이후 인구가 고령화되면 폭력 수준이 낮아질 것입니다.', '사형제가 경찰관에 대한 높은 수준의 폭력을 억제할 수 있다고 믿었습니다.', '1960년대 도시 폭동의 주요 원인은 인종 간의 경제적, 사회적 격차였습니다.']",5
750,us_history,식민지 미국의 노예제와 계약직 노예는 대부분의 계약직 하인들이,"['봉사에 대한 큰 금전적 보상을 약속받았습니다.', '강제로 서비스를 제공했습니다.', '계약 기간이 끝난 후 토지를 받았습니다.', '자발적으로 참여했습니다.', '는 주인의 가족으로 간주되었습니다.']",4
751,us_history,"1791년 의회의 승인을 받은 알렉산더 해밀턴의 금융 프로그램은 미국의 신용을 향상시켰을 뿐만 아니라, 1791년 미국 경제를 발전시켰습니다,","['국가의 힘을 키웠습니다.', '서민들의 정치적 힘을 강화했습니다.', '회장단의 권한을 강화했습니다.', '미국의 성공과 성장을 위한 지원을 창출했습니다.', '는 연방당과 민주-공화당 간의 정치적 차이를 줄였습니다.']",4
752,us_history,제퍼슨은 민주-공화당원이라기보다는 연방주의자처럼 행동했습니다.,"['미국 은행 설립에 투표했습니다.', '루이지애나 영토를 매입했습니다.', '루이스와 클라크에게 루이지애나 영토 탐험을 의뢰했습니다.', '제임스 매디슨과 함께 버지니아 및 켄터키 결의안을 작성했습니다.', '는 무효화 아이디어를 지지했습니다.']",2
753,us_history,"1846년 멕시코 전쟁이 시작될 때 ""미국 땅에서 미국의 피가 흘렀을 때"" 재커리 테일러 장군과 그의 군대는","['캘리포니아에서 멕시코인들이 텍사스 영토를 팔기를 기다리고 있습니다.', '멕시코와 미국이 모두 영유권을 주장하는 리오그란데강 북쪽의 영토입니다.', '텍사스와 뉴멕시코 사이의 국경 분쟁을 해결하기 위해 텍사스를 향해 행진하는 뉴멕시코의 군인들을 촬영했습니다.', '텍사스를 향해 항해하는 배에 탑승했습니다.', '폴크 대통령의 요청에 따라 유타주에서 진행되었습니다.']",2
754,us_history,쿠바는 1901년 헌법에 반영된 플랫 수정안에서 다음을 제외한 모든 사항을 이행하겠다고 약속했습니다.,"['미국이 쿠바에 군사적으로 개입하는 것을 허용합니다.', '미국에 대한 부채를 갚기 위해 수익을 따로 마련했습니다.', '미국의 이익에 해로운 조약 체결을 자제합니다.', '미군 기지를 위한 토지를 제공합니다.', '미국에 쿠바에 대한 독점적 무역 특권을 부여합니다.']",5
755,us_history,일본의 진주만 공격은 다음을 제외한 모든 결과를 초래했습니다.,"['미국의 제2차 세계대전 참전.', '미국 내 일본인에 대한 적대감.', '미국에서 여성의 노동력 진출이 크게 증가하고 있습니다.', '군대 내 차별을 종식시키는 것입니다.', '대공황의 종식.']",4
756,us_history,"의회가 선전포고를 하지 않았지만 트루먼 대통령은 미군을 파견해 한국을 지원했는데, 이는 다음과 같은 근거에 따라 취할 수 있는 권한이 있다고 믿었던 조치였습니다.","['유엔 헌장에서 대통령에게 부여된 권한입니다.', '의회의 공동 결의안입니다.', '대통령의 헌법상 권한입니다.', '한국과 미국의 특별 조약입니다.', '나토 협정에 따른 미국의 약속입니다.']",3
757,us_history,워터게이트 호텔 침입 사건의 결과로 어떤 주요 결과가 발생했나요?,"['뉴욕 타임즈는 펜타곤 페이퍼를 발행하기 시작했습니다.', '레이건 대통령은 콘트라에 대한 자금 전용에 대해 논의해야 했습니다.', '닉슨 대통령이 사임했습니다.', '통킹만 사건의 진실이 밝혀졌습니다.', '10월 서프라이즈가 공개되면서 이란 인질 석방을 위한 카터의 노력은 새로운 존경을 받게 되었습니다.']",3
758,us_history,평등권 수정안(ERA)이 부결된 이유는 다음과 같습니다.,"['의회는 이 법안을 통과시키지 않았습니다.', '위헌으로 판정되었습니다.', '충분한 주 의회가 통과시키지 못했습니다.', '베티 프리단은 이에 반대했습니다.', '리처드 닉슨은 거부권을 행사했습니다.']",3
759,us_history,총기 규제와 법 집행에 대한 클린턴 대통령의 입장은 다음과 같이 반영되었습니다.,"['미국과의 계약에 대한 지원.', '샌드라 데이 오코너 대법관 임명.', '데이턴 협정 승인.', '브래디 법안에 서명했습니다.', '미국 소총 협회의 지원을 받고 있습니다.']",4
760,us_history,다음 문장은 모두 독립 선언문에 표현된 아이디어를 나타냅니다.,"['정부는 피지배자의 동의로부터 통치권을 얻습니다.', '국민은 국민의 뜻을 따르지 않는 정부를 전복할 권리가 있습니다.', '사람들은 재산을 소유할 양도할 수 없는 권리가 있습니다.', '모든 인간은 평등하게 창조되었습니다.', '조지 3세는 식민지에 대해 끔찍한 만행을 저질렀습니다.']",3
761,us_history,중앙 정부의 국가 채무 인수에 대한 토마스 제퍼슨의 지지를 얻기 위해 알렉산더 해밀턴은 다음과 같이 동의했습니다.,"['재무 프로그램을 수정합니다.', '포토맥 강에 미국의 수도를 배치하는 것을 의미합니다.', '1800년 제퍼슨의 선거를 지지했습니다.', '영국과의 평화 조약 협상을 돕습니다.', '미국산 상품에 대한 소비세 지지를 철회합니다.']",2
762,us_history,"남북전쟁 이후 정치에서 ""구속""의 개념은 다음을 의미합니다.","['인종차별의 폐해에 대한 북부 주민의 종교적 각성.', '남부의 불법 반란의 죄를 씻어주었습니다.', '남북전쟁 이후 남부의 인프라를 물리적으로 재건하는 데 기여했습니다.', '남북전쟁의 형제애적 폭력에 대한 속죄입니다.', '재건 이후 남부에서 권력을 탈환한 백인 남부인.']",5
