,id,subject,question,choices,answer
338,67,us_history,Theodore Roosevelt believed that big business should be regulated federally primarily because,"['it was wrong for so few people to control so much money and property', 'owners would not take proper care of the welfare of their workers or customers unless forced to by law', 'businesses were not efficiently run or profitable', 'too many people bought imported goods rather than goods made in the United States', 'businesses were destroying too great a proportion of the nation’s natural resources']",owners would not take proper care of the welfare of their workers or customers unless forced to by law
339,68,us_history,"The Seventeenth Amendment, ratified in 1913, established which of the following?","['Secret ballots in local elections', 'A direct primary', 'Direct popular election of senators', 'An eight-hour workday', 'A federal minimum wage']",Direct popular election of senators
340,69,us_history,Conservatives supported environmental legislation under Roosevelt and Taft because,"['they did not want the natural resources of the United States to die out or be used up', 'they wanted a place in which to go hunting', 'they always sided with the owners in labor disputes', 'they opposed regulation of big business', 'they did not want certain rare species of birds or animals to become extinct']",they did not want the natural resources of the United States to die out or be used up
341,70,us_history,The United States became an imperialist nation in the late 1800s for all the following reasons EXCEPT:,"['desire to establish new markets for U.S. goods', 'interest in acquiring naval bases in strategic locations', 'need to obtain inexpensive access to certain goods that the United States could not produce for itself, such as sugar and rubber', 'desire to put an end to tyranny in foreign nations', 'wish to be considered a powerful force in world affairs']",desire to put an end to tyranny in foreign nations
342,71,us_history,By 1920 the United States had acquired partial or total control over all the following EXCEPT:,"['the Canal Zone', 'Puerto Rico', 'China', 'the Philippines', 'Guam']",China
343,72,us_history,Which of the following did the Roosevelt Corollary modify?,"['The Monroe Doctrine', 'The Platt Amendment', 'The Hawaiian constitution', 'The Hay–Bunau-Varilla Treaty', 'The Open Door Policy']",The Monroe Doctrine
344,73,us_history,All of the following nations were allied with the Central Powers EXCEPT:,"['France', 'Germany', 'Turkey', 'Bulgaria', 'Austria-Hungary']",France
345,74,us_history,The United States came out of World War I in a strong international position primarily because,"['it had founded the League of Nations', 'it had lost relatively few of its fighting forces and its economy was prosperous', 'it had had a successful socialist revolution', 'it was geographically isolated from Europe', 'it had dictated the terms of the Treaty of Versailles']",it had lost relatively few of its fighting forces and its economy was prosperous
346,75,us_history,The Treaty of Versailles stated all the following EXCEPT:,"['Germany would have to pay reparations to Allied nations.', 'Alsace-Lorraine would be returned to France.', 'New nations called Czechoslovakia and Yugoslavia would be established.', 'Russia would be known as the Soviet Union.', 'Germany would accept total blame for the war.']",Russia would be known as the Soviet Union.
347,76,us_history,All the following characterized the 1920s EXCEPT:,"['a rise in organized crime', 'a wave of prolabor legislation', 'the development of mass entertainment', 'technological advances such as the radio', 'the rise in popularity of the automobile']",a wave of prolabor legislation
348,77,us_history,"Who were ""the Untouchables""?","['Chicago White Sox baseball players who threw the World Series in 1919', 'Organized criminals who worked for Al Capone', ""The murderers involved in the St. Valentine's Day Massacre"", 'Characters in a novel by Ernest Hemingway', 'FBI detectives who worked on cases involving violations of Prohibition']",FBI detectives who worked on cases involving violations of Prohibition
349,78,us_history,All the following characterized the flapper EXCEPT:,"['bobbed hair', 'short skirts', 'participation in sports', 'political activism', 'cigarette smoking']",political activism
350,79,us_history,All the following were contributing causes of the Great Depression EXCEPT:,"['margin buying', 'frequent fluctuations in share prices', 'widespread bank failures', 'the existence of Hoovervilles', 'widespread business failures']",the existence of Hoovervilles
351,80,us_history,Which of the following New Deal programs was intended to ensure that no Great Depression could occur again in the future?,"['Federal Deposit Insurance Corporation', 'Farm Credit Administration', 'Tennessee Valley Authority', 'Public Works Administration', 'Civilian Conservation Corps']",Federal Deposit Insurance Corporation
352,81,us_history,"After they drove west from the Dust Bowl seeking work in California, most farmers","['found good jobs and soon returned to prosperity', 'competed with thousands like themselves for poorly paid work', 'got arrested protesting unfair working conditions', 'crossed the border into Mexico to find work', ""petitioned the White House for help in fighting the growers' association""]",competed with thousands like themselves for poorly paid work
353,82,us_history,All the following nations were under Axis control by the end of 1940 EXCEPT:,"['Poland', 'the Soviet Union', 'France', 'Italy', 'the Netherlands']",the Soviet Union
354,83,us_history,All the following were U.S. victories in the Pacific EXCEPT:,"['Bataan', 'Guadalcanal', 'Coral Sea', 'Midway', 'Solomon Islands']",Bataan
355,84,us_history,Which of the following was the purpose of the Lend-Lease Act?,"['To guarantee the territorial integrity of China', 'To permit Roosevelt to run for a third presidential term', 'To set limits on the size of the British and Japanese navies', 'To spell out the war aims of the Allied Powers', 'To provide military aid to defend Britain and other Allied countries']",To provide military aid to defend Britain and other Allied countries
356,85,us_history,The Battle of the Bulge took place when Allied troops,"['invaded North Africa', ""approached Germany's western border"", 'fought German troops in Italy', 'landed on the beaches of Normandy', 'fought the Japanese at Iwo Jima']",approached Germany's western border
357,86,us_history,Which of the following was among the reasons why President Truman decided to drop atomic bombs on Japan?,"['He wanted to free the Philippines from Japanese occupation.', 'He feared a Japanese invasion of the United States.', 'He believed the bombing would shorten the war and save U.S. lives.', 'He wanted to impress the British with U.S. strength.', 'He wanted to destroy every city in Japan.']",He believed the bombing would shorten the war and save U.S. lives.
358,87,us_history,The Potsdam Conference provided for all the following EXCEPT:,"['the division of Germany into four occupied zones', 'the payment of reparations to the Allies', 'the reorganization of the Soviet government', 'the acknowledgment that Poland could keep the German territory it had claimed', 'the conversion of the German economy to agriculture and light industry.']",the reorganization of the Soviet government
359,88,us_history,Which of the following prompted the first use of UN military forces?,"['Tension between the Soviet Union and the United States', 'The nuclear arms race between the Soviet Union and the United States', 'The North Korean invasion of South Korea', 'The international agreement to put Nazi officials on trial for their crimes', 'Anticommunist hysteria in the United States']",The North Korean invasion of South Korea
360,89,us_history,The primary purpose of the Marshall Plan was to,"['reestablish democratic governments in Western Europe', 'provide military assistance to Britain and its empire', 'offer financial aid for reconstruction to European nations', 'help Japan rebuild its cities and its economy', 'increase U.S. power in the world']",offer financial aid for reconstruction to European nations
361,90,us_history,All the following advances were made in race relations in the United States between 1940 and 1960 EXCEPT:,"['In Brown Vs. Board of Education, the U.S. Supreme Court declared that segregated public schools were unconstitutional.', 'Public transportation was desegregated.', 'Major league baseball was desegregated.', 'The Chinese Exclusion Act was repealed.', 'A voting rights act was passed.']",A voting rights act was passed.
362,91,us_history,The Civil Rights Act of 1964 had all the following provisions EXCEPT:,"['It banned racial, gender, religious, and ethnic discrimination in employment.', 'It removed certain voter-registration restrictions.', 'It made segregation illegal in all public places.', 'It allowed the federal government to sue public schools that did not desegregate.', 'It integrated the federal government and the armed forces.']",It integrated the federal government and the armed forces.
363,92,us_history,The Cuban missile crisis ended when,"['the Soviets agreed to withdraw their missiles from Cuba if U.S. missiles were withdrawn from sites in Turkey', 'President Kennedy ordered the U.S. Navy to turn back Soviet ships headed for Cuba', 'a CIA-sponsored invasion of Cuba by Cuban exiles was defeated at the Bay of Pigs', 'President Kennedy was assassinated', 'the East German government built a wall around the perimeter of West Berlin']",the Soviets agreed to withdraw their missiles from Cuba if U.S. missiles were withdrawn from sites in Turkey
364,93,us_history,All the following characterized the civil rights movement EXCEPT:,"['advocating legislation that would outlaw segregation', 'nonviolent demonstrations', 'sit-ins at segregated lunch counters and restaurants', 'police brutality against civil rights marchers', 'violent attacks on segregated restaurants and other public facilities']",violent attacks on segregated restaurants and other public facilities
365,94,us_history,All the following are programs of the Great Society EXCEPT:,"['the National Organization for Women', 'Head Start', 'the Corporation for Public Broadcasting', 'Medicare', 'Medicaid']",the National Organization for Women
366,95,us_history,A major achievement of the civil rights movement in the 1960s was,"['equality in pay for white and African-American workers doing the same jobs', 'a huge increase in the number of African-American voters in the South', 'equal access to higher education for African Americans', 'appointment of African Americans to leading posts in major corporations', 'election of African-American majorities in state legislatures']",a huge increase in the number of African-American voters in the South
367,96,us_history,President Johnson called for a voting rights bill in 1965 after,"['Martin Luther King., Jr., was assassinated', 'he defeated the Republican Barry Goldwater in a landslide election', 'Betty Friedan and others formed the National Organization for Women', 'racial disturbances broke out in Detroit and Los Angeles', 'a protest march let by Martin Luther King, Jr., was met with violence']","a protest march let by Martin Luther King, Jr., was met with violence"
368,97,us_history,Which of the following presidents sent troops to Vietnam?,"['Truman, Eisenhower, and Kennedy', 'Eisenhower, Kennedy, Johnson, and Nixon', 'Johnson and Nixon', 'Kennedy and Johnson', 'Johnson']","Eisenhower, Kennedy, Johnson, and Nixon"
369,98,us_history,Which of the following was NOT settled in the U.S.–North Vietnamese peace agreement of 1973?,"['An exchange of prisoners of war', 'The political future of South Vietnam', 'The withdrawal of U.S. troops', 'The end of U.S. military aid to South Vietnam', 'A cease-fire']",The political future of South Vietnam
370,99,us_history,All the following turned people in the United States against the Vietnam War EXCEPT:,"['the Kent State and Jackson State massacres', 'publication of the Pentagon Papers', 'disclosure of the bombing of Cambodia', 'repeal of the Tonkin Gulf Resolution', 'revulsion against the horrors of war as shown on television news broadcasts']",repeal of the Tonkin Gulf Resolution
371,100,us_history,Nixon's foreign policy of détente was meant to improve relations between the United States and,"['North Vietnam', 'Cambodia', 'Taiwan', 'China', 'the Soviet Union']",the Soviet Union
372,101,us_history,"The ""energy crisis"" of 1973 started when","['Arab countries refused to ship petroleum to countries friendly to Israel', 'Congress refused to authorize oil drilling in Alaska', 'oil reserves in Texas and Oklahoma began to run dry', 'the public refused to support the building of nuclear power plants', 'the United States decided to end all imports of foreign petroleum']",Arab countries refused to ship petroleum to countries friendly to Israel
373,102,us_history,The Watergate burglars were,"['newspaper reporters investigating a crime story', 'FBI agents looking for evidence of wrongdoing by Nixon', 'thieves looking for money in the Democratic Party offices', ""operatives in the pay of Nixon's reelection committee"", 'Democratic Party members looking for evidence to discredit Republicans']",operatives in the pay of Nixon's reelection committee
374,103,us_history,President Jimmy Carter helped work out a peace agreement between,"['Palestine and Israel', 'Israel and Egypt', 'Egypt and Jordan', 'Iraq and Kuwait', 'East Germany and West Germany']",Israel and Egypt
375,104,us_history,The Cold War ended primarily because,"['Germans destroyed the Berlin Wall', 'Soviet leader Mikhail Gorbachev introduced new policies', 'the United States defeated communism in Vietnam', 'the United States created a rebel army in Nicaragua', 'the workers of Poland staged a series of strikes']",Soviet leader Mikhail Gorbachev introduced new policies
376,105,us_history,The Gulf War of 1991 was fought to liberate,"['Iran', 'Israel', 'Kuwait', 'Saudi Arabia', 'Nicaragua']",Kuwait
377,106,us_history,President Bill Clinton suffered defeat in Congress when he,"[""sought to reform the nation's largely private system of health-care insurance"", ""attempted to reduce the federal government's financial deficit"", 'tried to impose strict requirements on recipients of public assistance', 'sought passage of an act requiring corporations to provide workers with unpaid leave to cope with family medical emergencies', 'chose Senator Al Gore to be his vice president']",sought to reform the nation's largely private system of health-care insurance
378,107,us_history,The presidential election of 2000 was decided when,"['a recount of votes in Florida showed that Bush had won the popular vote', 'a recount of electoral votes was ordered by the Supreme Court', 'a vote recount in Florida was barred by the Supreme Court, effectively making Bush president', 'a recount of the popular vote nationwide showed that Gore was the loser', 'Republicans agreed to permit a recount of the popular vote in Florida']","a vote recount in Florida was barred by the Supreme Court, effectively making Bush president"
379,108,us_history,The Bush administration launched the war in Iraq in 2003 in alliance with,"['the United Nations Security Council', 'Saudi Arabia and other Middle Eastern countries', 'Germany, France, and other major U.S. allies', 'Great Britain, along with token forces from several smaller countries', 'no other countries or international organizations']","Great Britain, along with token forces from several smaller countries"
380,109,us_history,"At the start of his term, President Barack Obama faced all the following challenges in office EXCEPT:","['a housing and mortgage crisis', 'flood relief for the city of New Orleans', 'a war in Iraq', 'a crashing stock market', 'soaring unemployment']",flood relief for the city of New Orleans
381,110,us_history,"""Slavery now stands erect, clanking its chains on the territory of Kansas, surrounded by a code of death, and trampling upon all cherished liberties."" This statement was most likely made by a(n)","['Whig', 'muckraker', 'plantation owner', 'Democrat', 'abolitionist']",abolitionist
382,111,us_history,The president's power to veto a bill is checked by Congress's power to,"['override the veto with a two-thirds majority vote', 'filibuster', 'call for a referendum', 'petition the states', 'impeach']",override the veto with a two-thirds majority vote
383,112,us_history,"The Olmec, the Maya, the Toltec, the Aztec, and  the Inca are the earliest major civilizations of the Americas and are termed the","['Paleolithic migrations', 'cultures of ""blue men""', 'Mesoamerican cultures', 'Tewa nations', 'sun worshippers']",Mesoamerican cultures
384,113,us_history,"Even though the Tea Act of 1773 lowered the price of East India tea, the colonists opposed it primarily because","['the British were selling the colonies inferior tea', 'the price of the tea included a tax the colonists did not want to pay', 'the Dutch threatened to stop trading with the colonies', 'the act gave trading privileges to Dutch merchants over colonial merchants', 'the British colonial governors took the tea for themselves']",the price of the tea included a tax the colonists did not want to pay
385,114,us_history,Most European immigrants at the turn of the  nineteenth century passed through:,"['Castle Garden, New York', 'Roosevelt Island, New York', 'The Port of Boston, Massachusetts', 'Ellis Island, New York', 'Plymouth, Massachusetts']","Ellis Island, New York"
386,115,us_history,Henry Clay's proposal that Maine enter the Union as a free state and Missouri enter as a slave state was called,"['the Maine Compromise', 'the Missouri Compromise', 'the Clay Compromise', ""Clay's Folly"", 'the Know-Nothing Agreement']",the Missouri Compromise
387,116,us_history,"In a 1906 speech, Theodore Roosevelt described a man with a muckrake who ""fixes his eyes . . . only on that which is vile and debasing."" His speech gave rise to the new word  muckrakers, referring to","['farmers in lowland areas', 'trial lawyers', 'religious leaders', 'judges in criminal courts', 'investigative journalists']",investigative journalists
388,117,us_history,The only United States president who was not a member of a Protestant sect was,"['Franklin D. Roosevelt', 'Harry S Truman', 'Dwight D. Eisenhower', 'John F. Kennedy', 'Lyndon B. Johnson']",John F. Kennedy
389,119,us_history,"In the aftermath of President Kennedy's assassination, a commission was formed to review the  evidence and publish a report. The commission was headed by","['Vice President Lyndon B. Johnson', 'Pierre Salinger', 'Senator J. William Fulbright', 'Attorney General Robert F. Kennedy', 'Chief Justice Earl Warren']",Chief Justice Earl Warren
390,120,us_history,"The Fourteen Points, presented in January 1918, were","[""Winston Churchill's plans for dealing with Hitler"", ""American suffragists' demands for women's rights"", ""Woodrow Wilson's plan for building peace in the post-World War I world"", 'sections of the income tax amendment to the Constitution', ""the Socialist Party's proposal for economic fairness""]",Woodrow Wilson's plan for building peace in the post-World War I world
391,121,us_history,White Southerners were opposed to Northerners who trav eled south after the Civil War to work for racial justice and/or make money.  They called these people:,"['mugwumps', 'Whigs', 'dog robbers', 'Southern sympathizers', 'carpetbaggers']",carpetbaggers
392,122,us_history,"President James Monroe issued the Monroe Doctrine in 1823, warning European powers not to establish new colonies in the western hemisphere. This policy was supported by","['Spain', 'Russia', 'England', 'France', 'Cuba']",England
393,123,us_history,The voyage that brought African captives across the Atlantic to the Americas and the West Indies is referred to as the,"['Middle Passage', 'Northwest Passage', 'China Passage', 'Passage to India', 'Bermuda Passage']",Middle Passage
394,124,us_history,Gifford Pinchot is associated with a movement that began in the nineteenth century and focused on protecting the country's natural  environment. Thismovement is called the,"['Greenpeace movement', 'emancipation movement', 'enfranchisement movement', 'conservationist movement', 'emigration movement']",conservationist movement
395,125,us_history,"""Tippecanoe and Tyler, too"" was a campaign slogan in the presidential election of 1840. ""Tippecanoe"" refers to","['John Tyler', 'Andrew Jackson', 'Benjamin Harrison', 'William Henry Harrison', 'George Rogers Clark']",William Henry Harrison
396,126,us_history,"Beginning in 1663 with Carolina, a second wave of colonization in British North America was facilitated by","['the restoration of Oliver Cromwell and the Puritans to power in Great Britain', 'King George II of Great Britain', 'the restoration of the monarchy in Britain and land grants in the New World from Charles II to his supporters', 'the voyages of exploration by John Cabot', 'peace pacts between French missionaries and Native American tribes']",the restoration of the monarchy in Britain and land grants in the New World from Charles II to his supporters
397,127,us_history,"Jazz, flappers, bathtub gin, red-hot flannels, speakeasies, and radio stations were all elements of the era known as","['the Gay Nineties', 'the Roaring Twenties', 'the Fabulous Sixties', 'Reconstruction', 'the turn of the century']",the Roaring Twenties
398,128,us_history,The first U.S. military response to a suspected  terrorist act came in 1986 when President Ronald Reagan ordered a bombing attack on which country?,"['Syria', 'Pakistan', 'Turkey', 'Uganda', 'Libya']",Libya
399,129,us_history,Automation in the 1950s and 1960s brought about what two significant economic changes in the United States?,"['Increased hiring and tax cuts', 'An increase in manufacturing jobs and lower unemployment', 'Reductions in farm employment and elimination of factory jobs', 'Higher taxes and inflation', 'No changes']",Reductions in farm employment and elimination of factory jobs
400,130,us_history,The U.S. pressured Cuba to accept the Platt Amendment in 1901. It made Cuba a protectorate of the United States. A protectorate is a,"['U.S. possession', 'country that promises to help protect the United States', 'country that contributes soldiers to the U.S. Army', 'country that accepts U.S. protection in exchange for the right of the United States to intervene in its affairs', 'country that is protected from U.S. aggression']",country that accepts U.S. protection in exchange for the right of the United States to intervene in its affairs
401,131,us_history,The Fifteenth Amendment tried to ensure the right of black men to vote. The first presidential election after the ratification of the Fifteenth Amendment  was in,"['1864', '1920', '1860', '1960', '1872']",1872
402,133,us_history,"The Spanish explorer Vasco Nunez de Balboa, the first European to cross the isthmus of Panama, saw a body of water he thought was the South Sea. It was actually the","['Atlantic Ocean', 'Pacific Ocean', 'Gulf of Mexico', 'Indian Ocean', 'Caribbean Sea']",Pacific Ocean
403,134,us_history,The route known as the Oregon Trail followed the Platte River,"['across the Appalachians and into Ohio', 'across the Rio Grande and up the California coast to Oregon', 'across the Great Plains to the Rocky Mountains and then into Oregon along the Snake River', 'across the Mississippi and along the Missouri River to the Badlands and into Canada', 'across the desert and up the Sierra Nevadas to Oregon']",across the Great Plains to the Rocky Mountains and then into Oregon along the Snake River
404,135,us_history,Ralph Nader became prominent during the 1960s as an advocate for,"['transportation improvements', 'education reform', 'consumer interests', 'congressional term limits', 'vegetarianism']",consumer interests
405,136,us_history,"On March 12, 1933, President Franklin D. Roosevelt made a radio broadcast from the White House to explain his reasons for closing U.S. banks for a few days. This grew into a regular series of broadcasts that became known as","['fireside chats', 'The FDR Hour', 'The State of the Union', 'America Today', 'This Week in the News']",fireside chats
406,137,us_history,"The ""British Invasion"" of 1964 refers to","['an attack by Great Britain on the U.S. Virgin Islands', 'an increase in British immigration to Canada', 'the sale of British-made automobiles in the United States', 'the introduction of popular British rock bands to U.S. audiences', 'the broadcast of British television shows in the United States']",the introduction of popular British rock bands to U.S. audiences
407,138,us_history,"The first union of skilled workers, founded by Samuel L. Gompers in 1886, was called the","['Congress of Industrial Organizations (CIO)', 'U.S. Department of Labor', ""International Ladies' Garment Workers' Union (ILGWU)"", 'American Federation of Labor (AFL)', 'Industrial Workers of the World (IWW)']",American Federation of Labor (AFL)
408,139,us_history,The first shots of the Revolutionary War were fired in which colony?,"['Massachusetts', 'Virginia', 'New Hampshire', 'Pennsylvania', 'New York']",Massachusetts
409,140,us_history,"In The American Crisis, no. 1, Thomas Paine referred to ""the summer soldier and the sunshine patriot."" Whom did he mean?","['Traitors to the U.S. Army', 'People who had supported independence before the war but changed their minds once it began', 'Colonists who had remained loyal to Great Britain all along', 'Soldiers who fired on the mobs during the Boston Massacre', 'Redcoats who fired on the minutemen, who were British subjects like themselves']",People who had supported independence before the war but changed their minds once it began
410,141,us_history,Which of the following was NOT a primary aim of the Progressive movement of the early 1900s?,"['Passing laws that would improve slum conditions in large cities', 'Teaching immigrants to read, write, and speak English', 'Supporting the passage of legislation that would make the workplace safer', 'Creating public baths, parks, and playgrounds in urban areas', 'Making English the official language of the United States']",Making English the official language of the United States
411,142,us_history,The 1938 panic in which people thought that the earth was being attacked by hostile aliens from Mars was caused by a,"[""radio broadcast of H. G. Wells's The War of the Worlds by Orson Welles and the Mercury Theater"", 'series of swaths cut into mysterious symbolic shapes in Midwestern cornfields', 'power blackout that darkened the Northeast from Boston to Washington, D.C.', 'series of tornadoes in the Southeast in which many people disappeared', 'mysterious cloud formation hovering over the face of the moon']",radio broadcast of H. G. Wells's The War of the Worlds by Orson Welles and the Mercury Theater
412,143,us_history,"Why did the writer Gertrude Stein describe Ernest Hemingway, F. Scott Fitzgerald, and other artistic and literary Americans as a ""lost generation"" during the 1920s?","['They preferred to live in Europe, not the United States.', 'They had fought recently on the losing side in World War I.', 'They were disillusioned by the experience of World War I.', 'They had lost all feeling of American patriotism.', 'They despised society and lived isolated lives.']",They were disillusioned by the experience of World War I.
413,144,us_history,"The Emancipation Proclamation of January 1, 1863,","['freed all slaves in the United States', 'freed all slaves in the Confederate States', 'required all slaves to register with the government', 'gave all adult male slaves the right to vote', 'gave all adult male slaves the right to enlist in the Union Army']",freed all slaves in the Confederate States
414,145,us_history,"""From Stettin in the Baltic to Trieste on the Adriatic, an iron curtain has descended across the continent."" The phrase ""iron curtain,"" coined in 1947, refers to the","['Marshall Plan, which provided millions of dollars in U.S. aid to any nation in Europe that requested it', 'Allied invasion of Normandy during World War II', 'borderline between nations under Soviet communist influence and the rest of the world', 'borderline between Northern and Southern Europe', 'concrete wall that divided East Berlin from West Berlin']",borderline between nations under Soviet communist influence and the rest of the world
415,146,us_history,Jane Addams opened Hull House in Chicago in 1889 for all the following reasons EXCEPT:,"['providing meaningful career opportunities for young women', 'improving living conditions in the immediate neighborhood', 'providing a day-care center for the young children of working parents', 'teaching English and other subjects to newly arrived immigrants', 'eliminating racial segregation throughout the city of Chicago']",eliminating racial segregation throughout the city of Chicago
416,147,us_history,"""Labor is prior to, and independent of, capital. Capital is only the fruit of labor, and could never have existed if labor had not first existed. Labor is the superior of capital and deserves much the higher consideration."" Which of the following would the speaker of this quotation most likely support?","['Prohibition', 'Socialism', 'Segregation', 'Progressivism', 'Capitalism']",Socialism
417,149,us_history,People in the United States lost confidence in  President Herbert Hoover primarily because,"['his policies did not bring about an economic recovery', 'the Hoover Dam was an environmental disaster', 'the judges he appointed to the Supreme Court were incompetent', 'he outlawed membership in the Socialist and Communist parties', 'he established the Federal Farm Board in 1929']",his policies did not bring about an economic recovery
418,150,us_history,The primary purpose of the Lewis and Clark expedition of 1804–1806 was to,"['make accurate maps of the Louisiana Territory', 'search for a water route across North America from the Atlantic to the Pacific', 'register all the Native American tribes living in the Louisiana Territory', 'study the various types of plant and animals in the Louisiana Territory', 'establish friendly relations with the Native American tribes of the Pacific Coast']",search for a water route across North America from the Atlantic to the Pacific
419,151,us_history,Which of the following would give a historian the clearest insight into the reasons for the way the Constitution was written?,"['Minutes and transcripts of debates to the Constitutional Convention', 'The diary of a Convention delegate such as James Madison or Benjamin Franklin', 'A copy of the  Federalist Papers', 'Newspaper editorials published during the Constitutional Convention', 'A copy of the Constitution']",Minutes and transcripts of debates to the Constitutional Convention
420,152,us_history,Which of the following facts supports the theory that the War of 1812 brought about economic prosperity in the United States?,"['The USS  Constitution destroyed several British warships.', 'Andrew Jackson led his troops to victory in the Battle of New Orleans.', 'Great Britain and the United States became allies after the war ended.', 'Trade embargoes forced U.S. manufacturers to expand operations.', 'The Treaty of Ghent strengthened U.S. control over the Northwest Territory.']",Trade embargoes forced U.S. manufacturers to expand operations.
421,153,us_history,What took place during the Saturday Night Massacre?,"['A mob of Bostonians threw stones at British troops, who retaliated by firing on them.', 'General George Armstrong Custer and all his troops were killed at the Battle of Little Bighorn.', ""Attorney General Eliot Richardson and Deputy Attorney General William Ruckelshaus resigned rather than obey President Nixon's order to fire Special Prosecutor Archibald Cox."", 'George Washington and his troops captured and imprisoned the entire Hessian force at Trenton, New Jersey.', 'The stock market crashed on October 24, 1929, and some prominent people who had lost their fortunes committed suicide.']",Attorney General Eliot Richardson and Deputy Attorney General William Ruckelshaus resigned rather than obey President Nixon's order to fire Special Prosecutor Archibald Cox.
422,154,us_history,"Which nation was NOT involved in the 1921 FourPower Treaty, an agreement to respect territorial claims in the Pacific?","['France', 'Great Britain', 'Japan', 'The Netherlands', 'The United States']",The Netherlands
423,155,us_history,Which novel was a catalyst for reform in the meatpacking industry under President Theodore Roosevelt?,"['Manhattan Transferby John Dos Passos', 'The Jungle by Upton Sinclair', 'Babbitt by Sinclair Lewis', 'The Octopusby Frank Norris', 'The Grapes of Wrath by John Steinbeck']",The Jungle by Upton Sinclair
424,156,us_history,African Americans moved west in large numbers after the Civil War for all the following reasons EXCEPT:,"['to look for greater racial tolerance and economic opportunity', 'to take advantage of the opportunities offered by the Harlem Renaissance', 'to escape violent persecution by angry white Southerners', 'to acquire farmland that the Homestead Act made available for free to the first people to claim it', 'to work on building the railroad that soon would connect the East Coast and the West Coast']",to take advantage of the opportunities offered by the Harlem Renaissance
425,157,us_history,Which of the following was NOT proposed in 1850 to the U.S. Senate as a compromise between proslavery and antislavery factions?,"['Admission to the United States of California as a free state', 'Continuation of slavery in the District of Columbia', 'Passage of tougher fugitive slave legislation', 'Purchase of its claim to New Mexico Territory from Texas', 'Division of Texas into two new territories: New Mexico and Utah']",Division of Texas into two new territories: New Mexico and Utah
426,158,us_history,Which of the following most aptly supports the assertion that Native Americans have suffered the worst discrimination of all groups in U.S. history?,"['Native Americans taught the colonists to grow corn and gather plants that were safe and nutritious to eat.', 'European explorers and colonists introduced Native Americans to the horse as a working animal and to pigs and chickens as sources of food.', 'Native Americans and Europeans had different cultural values.', 'Congress did not grant universal U.S. citizenship for Native Americans until 1924.', 'The European invaders and colonists of North America refused to learn Native American languages.']",Congress did not grant universal U.S. citizenship for Native Americans until 1924.
427,159,us_history,"Which war did young Americans protest by burning their draft cards and draft notices, fleeing to Canada, and demonstrating against the administration?","['Korean War', 'Vietnam War', 'Persian Gulf War', 'War in Afghanistan', 'Iraq War']",Vietnam War
428,160,us_history,Which statement most aptly supports the theory that the Black Sox scandal of 1919 was a result of the exploitation of labor by management?,"['F. Scott Fitzgerald referred to the scandal as ""playing with the faith of fifty million people.""', 'The baseball players were in effect indentured servants with no right to strike or to accept offers from other teams.', 'The eight White Sox players accused of conspiring to cheat were acquitted in a jury trial.', 'Baseball commissioner Kenesaw Mountain Landis permanently banned the eight ""Black Sox"" from professional baseball.', 'Millions of Americans were cheated in their expectation of seeing a fairly contested World Series.']",The baseball players were in effect indentured servants with no right to strike or to accept offers from other teams.
429,161,us_history,Which of the following is the correct chronological order of the three Civil War battles?,"['Antietam, Gettysburg, Shiloh', 'Gettysburg, Shiloh, Antietam', 'Shiloh, Gettysburg, Antietam', 'Gettysburg, Antietam, Shiloh', 'Shiloh, Antietam, Gettysburg']","Shiloh, Antietam, Gettysburg"
430,162,us_history,"""And the dispossessed, the migrants, flowed into California, two hundred and fifty thousand, and three hundred thousand. Behind them new tractors were going on to the land and the tenants were being forced off. And new waves were on the way,  new waves of the dispossessed and the homeless, hardened, intent, and dangerous."" The author of this quotation is describing","['pioneers riding westward along the Oregon Trail', 'prospectors hurrying to California during the Gold Rush of 1849', 'farmers leaving the Dust Bowl during the Great Depression', 'Mexicans crossing the Rio Grande into the United States', 'African Americans migrating west during Reconstruction']",farmers leaving the Dust Bowl during the Great Depression
431,163,us_history,What was the most significant result of the Battle of Little Bighorn?,"['The U.S. Army redoubled its efforts to move Native Americans to reservations.', 'The U.S. 7th Cavalry troops were all killed in the battle.', 'The 7th Cavalry attacked the Lakota at dawn after riding all night.', 'The Lakota felt more confident about their ability to fight the U.S. Army.', 'The Native American tribes of the southern plains agreed to move to Indian Territory.']",The U.S. Army redoubled its efforts to move Native Americans to reservations.
432,164,us_history,Everyday life in the United States changed after the Second Industrial Revolution in all the following ways EXCEPT:,"['More people worked in factories.', 'Electricity changed the way people worked and played.', 'People could travel longer distances in a fraction of the time.', 'Instant long-distance communication became commonplace.', 'The percentage of women working in offices declined as factory work opened up opportunities for women.']",The percentage of women working in offices declined as factory work opened up opportunities for women.
433,165,us_history,The Mexican-American War was caused primarily by,"['a border dispute between Mexico and Texas', 'an unpaid debt that Mexico owed the United States', 'the involvement of the United States in the 1836 Texas revolution', 'the overthrow of the Mexican administration and its replacement by a military regime', 'the Texan siege of the Spanish mission/fort known as the Alamo']",a border dispute between Mexico and Texas
